accX,accY,accZ
-9.725,-22.118,-9.098
-13.804,-22.745,-10.667
-17.725,-23.529,-12.863
-18.196,-23.686,-14.118
-17.255,-23.529,-15.843
-17.098,-22.588,-17.255
-17.882,-19.922,-20.078
-19.765,-12.863,-23.529
-20.863,-9.098,-24.941
-25.882,-4.078,-25.412
-29.176,-2.98,-24.471
-33.255,-0.314,-22.118
-33.569,-0.784,-20.392
-28.078,-4.392,-18.196
-23.843,-5.49,-17.412
-17.569,-8.941,-15.843
-10.196,-10.824,-8.784
6.275,-16.784,0.471
56.471,-26.196,12.078
76.078,-26.353,10.039
-12.078,-17.882,-1.725
-44.235,-13.647,-4.235
-6.431,-14.431,-0.941
-15.686,-15.529,-3.765
-16,-4.549,-6.118
-1.412,-2.667,-14.275
-4.078,-6.902,-8.471
-0.941,-12.549,-6.431
-0.471,-13.176,-5.961
-3.137,-10.196,-5.176
-2.51,-9.882,-5.961
-0.627,-10.667,-3.608
0,-10.196,-1.882
-1.255,-9.569,-2.196
-2.196,-9.098,-3.294
-2.667,-9.569,-2.667
-2.353,-9.098,-2.98
-1.882,-8.784,-2.667
-0.157,-10.824,-1.412
2.98,-10.98,-2.98
3.451,-10.824,-3.294
3.451,-9.882,-1.882
4.078,-9.098,-2.353
1.412,-8.471,-2.824
0.157,-8.471,-2.98
0,-8.157,-3.608
0.314,-8.471,-3.922
0.941,-8.941,-2.98
1.725,-9.412,-2.98
1.882,-9.412,-3.294
0.941,-9.412,-2.667
0.784,-8.941,-2.98
0.471,-9.255,-2.98
0.471,-9.255,-2.824
0.314,-8.314,-3.922
0.157,-8.314,-4.392
-0.314,-8.784,-3.765
-0.627,-9.569,-4.392
-0.471,-9.882,-4.706
-1.412,-10.353,-3.451
-1.569,-10.51,-2.667
-1.882,-10.196,-2.824
-1.882,-10.039,-2.824
-1.569,-10.353,-2.196
-1.098,-10.51,-2.196
-0.941,-10.667,-1.882
-0.627,-10.667,-2.039
-0.627,-10.51,-2.353
-0.157,-11.765,-2.667
0.157,-11.922,-3.137
-0.627,-11.922,-3.608
-0.784,-11.608,-3.608
0,-11.922,-3.608
-0.784,-11.765,-4.235
-0.941,-12.863,-3.451
-1.098,-14.275,-4.235
-1.255,-14.745,-4.706
-1.098,-15.843,-2.98
-0.314,-16.471,-1.412
-0.314,-18.196,-2.51
1.412,-20.863,0.314
2.824,-20.549,-1.255
2.039,-19.765,-1.725
4.549,-21.333,1.098
3.451,-21.804,-0.471
0.784,-23.059,2.039
0.157,-23.373,-1.725
4.235,-22.118,-6.902
11.765,-21.176,-9.882
8.314,-21.02,-2.98
6.588,-18.824,-3.608
2.51,-18.039,-5.961
-2.196,-18.039,-7.216
-6.275,-14.588,-8.471
-5.49,-10.824,-9.569
2.196,-9.569,-1.725
6.902,-10.98,0.627
8.627,-10.51,0.784
11.608,-7.059,2.667
10.196,-5.49,2.51
5.49,-3.608,2.039
3.922,-3.451,1.882
3.137,-3.137,2.039
3.451,-3.608,1.882
3.451,-4.392,2.039
2.51,-5.02,2.196
2.196,-5.02,2.039
1.569,-5.02,1.725
1.098,-5.333,1.569
1.412,-5.961,0.941
1.569,-6.118,0.784
2.039,-6.588,0.157
1.412,-7.686,-0.471
0.941,-8.157,-1.255
0.627,-9.412,-2.353
0.314,-9.882,-2.824
0.314,-10.667,-4.078
0.157,-11.294,-4.235
0.157,-12.706,-5.333
-0.314,-13.961,-6.118
-0.941,-16.471,-7.059
-2.196,-18.353,-8.157
-3.608,-18.824,-9.098
-8,-20.235,-11.922
-10.196,-20.706,-12.706
-15.843,-23.059,-13.176
-17.412,-23.529,-13.804
-19.922,-23.529,-15.373
-22.431,-21.647,-16
-23.216,-20.078,-15.843
-22.431,-14.431,-15.529
-22.275,-11.294,-16.157
-24.941,-6.745,-19.294
-27.765,-4.706,-20.235
-31.529,-0.314,-19.922
-31.373,-0.941,-17.882
-26.824,-8.471,-14.118
-22.902,-9.725,-10.51
-22.431,-8.784,-10.51
4.392,-17.725,2.824
31.373,-23.843,7.373
37.333,-25.882,2.51
-0.941,-21.02,-5.647
-34.353,-12.863,-1.412
-11.294,-13.176,4.078
-9.725,-15.529,2.353
-8.157,-0.941,-8
-2.667,-0.784,-13.647
-2.196,-8.314,-9.882
-0.784,-11.294,-9.725
-3.922,-14.902,-2.196
-5.176,-11.451,-3.922
-3.765,-10.51,-4.863
0.471,-10.51,-3.922
0.941,-10.353,-3.137
0.314,-9.098,-2.196
0,-9.255,-2.353
-1.569,-8.471,-2.824
-1.569,-8.941,-2.824
-1.569,-9.882,-2.824
-0.314,-9.725,-4.078
1.569,-10.196,-3.765
2.196,-9.569,-3.608
2.196,-9.255,-3.294
0.784,-9.412,-2.51
0.314,-9.255,-3.137
-0.784,-8.941,-3.294
-0.784,-8.627,-3.451
-0.627,-8.784,-2.51
0.627,-8.941,-4.078
0.314,-8.784,-3.765
0.941,-9.098,-3.451
0.471,-8.784,-3.451
0.314,-8.784,-3.608
0.157,-9.255,-3.451
0.784,-8.784,-3.608
0.627,-8.784,-4.078
-0.157,-8.941,-3.765
-0.627,-8.784,-3.922
-0.941,-9.098,-3.765
-1.412,-9.255,-3.922
-1.098,-9.569,-3.451
-0.314,-9.725,-3.765
-0.627,-10.196,-2.98
-1.725,-10.353,-2.98
-1.725,-10.353,-2.824
-1.569,-10.353,-2.824
-1.725,-10.353,-2.667
-1.412,-10.667,-2.667
-0.314,-10.98,-2.824
-0.471,-10.98,-2.824
-0.627,-11.922,-3.137
-0.627,-12.078,-3.294
-0.627,-12.549,-2.98
-2.039,-12.706,-2.667
-2.039,-13.176,-2.039
-2.824,-13.02,-2.51
-2.824,-13.647,-2.353
-1.098,-14.745,-2.196
-0.471,-15.216,-3.451
-0.471,-16.314,-2.98
0.941,-19.451,-0.784
0.471,-19.922,-2.51
0.784,-22.588,-0.157
3.922,-22.275,-1.412
4.549,-21.02,-2.51
6.118,-23.059,0.314
3.608,-23.529,-0.784
0.314,-23.529,1.569
2.824,-19.294,-8.627
10.667,-18.196,-13.02
13.176,-18.667,-12.863
11.137,-17.882,-6.588
5.647,-16.471,-6.431
-5.176,-14.745,-9.098
-6.431,-13.647,-9.098
-5.961,-9.882,-6.588
0.471,-8.941,-2.98
2.51,-9.412,-1.882
8.471,-9.098,-0.627
10.51,-7.686,0.314
10.51,-4.235,1.882
9.098,-3.137,1.412
4.392,-2.824,1.412
3.294,-2.824,1.255
2.824,-2.98,1.725
2.51,-4.078,1.725
2.353,-4.235,1.569
2.51,-4.706,1.725
2.51,-4.863,2.039
2.51,-5.804,2.039
2.51,-6.118,2.196
2.039,-7.059,2.039
1.569,-8.157,2.039
0.941,-8.314,1.255
0.471,-9.255,0.314
0.157,-9.882,-0.157
0.157,-10.824,-0.627
0,-11.294,-1.255
0,-12.078,-1.725
-0.157,-13.02,-2.039
-0.941,-15.216,-2.98
-2.353,-17.569,-4.078
-2.667,-18.667,-4.549
-3.137,-20.392,-5.804
-3.922,-21.333,-6.275
-9.882,-24.157,-6.902
-13.647,-24.784,-8.784
-16.627,-25.882,-10.51
-16.784,-25.569,-11.451
-16.471,-24,-13.961
-18.667,-19.451,-17.725
-20.235,-16,-19.294
-24.941,-8.784,-21.961
-28.078,-5.961,-21.647
-31.686,-1.412,-21.176
-32.471,0,-20.078
-29.647,-2.039,-17.569
-22.745,-6.431,-16
-17.255,-9.569,-16.157
-17.569,-7.216,-16.314
-16.941,-6.118,-16.471
20.078,-20.392,1.412
50.353,-29.176,6.118
11.608,-23.059,-6.118
-25.569,-19.922,-5.02
-16,-13.961,-1.882
1.098,-16.314,-0.941
-10.824,-10.196,-3.922
-11.137,-1.412,-9.255
-7.216,-4.706,-8.941
-0.314,-10.98,-3.451
-0.784,-11.608,-2.98
-2.98,-10.196,-3.765
-1.882,-12.078,-4.863
-1.569,-11.765,-5.02
-0.471,-9.725,-3.294
-0.157,-9.098,-3.137
-0.314,-9.098,-2.667
-0.314,-8.941,-2.353
-2.353,-9.255,-3.451
-3.137,-9.569,-3.608
-1.882,-9.882,-4.392
0.941,-9.725,-3.608
1.569,-8.941,-3.608
1.569,-9.725,-2.196
1.725,-9.882,-2.667
0.471,-9.255,-3.765
-0.627,-9.725,-3.451
-1.255,-9.098,-3.765
-0.784,-8.941,-3.922
-0.941,-9.569,-3.294
-0.784,-8.941,-4.078
-1.255,-9.098,-3.294
-0.471,-9.725,-2.824
0.157,-9.569,-2.824
0.314,-9.569,-3.765
0.784,-9.882,-3.608
1.255,-9.569,-3.608
0.784,-9.255,-3.451
0.157,-9.098,-3.765
-0.157,-8.471,-3.922
0.157,-8.157,-3.922
0.157,-8,-3.294
-0.471,-8.314,-3.451
-0.941,-8.314,-2.98
-1.569,-8.941,-3.608
-1.255,-8.941,-3.451
-2.353,-9.098,-3.451
-2.98,-9.412,-3.451
-2.353,-10.51,-2.667
-2.196,-10.51,-2.98
-1.725,-10.667,-2.51
-1.412,-10.98,-2.039
-0.627,-11.451,-2.039
-0.157,-12.235,-2.824
-0.314,-12.549,-3.137
-1.725,-12.549,-3.451
-2.039,-12.863,-3.451
-1.412,-13.647,-2.667
-1.569,-13.49,-3.451
-0.471,-14.588,-2.667
-0.157,-14.745,-2.824
0.157,-14.745,-3.137
0.471,-16.784,-0.627
2.039,-18.353,-0.627
0.627,-19.922,-2.353
2.824,-21.176,0
4.549,-18.824,-3.922
3.451,-19.451,-0.471
5.961,-20.235,-0.314
4.078,-20.235,0
1.098,-21.49,2.353
2.039,-21.333,-6.275
6.275,-20.549,-10.039
11.137,-21.02,-8.941
11.137,-21.02,-6.902
12.078,-18.353,-7.373
7.373,-18.353,-4.549
-4.078,-15.529,-9.569
-3.765,-14.118,-7.529
-3.137,-10.196,-6.902
-0.157,-8.627,-3.608
2.196,-9.569,-2.353
9.255,-10.039,-0.314
11.451,-8.314,1.098
11.137,-4.863,1.882
6.902,-4.392,1.569
5.02,-4.078,1.098
3.451,-3.451,0.941
3.451,-3.294,0.627
2.98,-4.392,0.941
2.667,-4.706,0.784
2.98,-4.863,1.098
2.667,-5.176,1.098
2.039,-5.961,1.412
1.569,-6.588,0.941
1.412,-6.588,0.627
1.725,-7.529,0
1.882,-7.843,-0.314
1.412,-9.255,-1.098
0.784,-10.039,-1.569
0.314,-10.667,-2.51
0.314,-11.922,-3.137
0.471,-12.863,-3.765
0,-16.157,-4.706
-0.784,-17.725,-5.176
-1.569,-19.608,-6.902
-2.196,-20.392,-7.529
-5.333,-22.431,-9.412
-9.098,-23.529,-10.353
-15.373,-24.784,-13.647
-17.882,-25.255,-15.686
-18.824,-24.941,-16.157
-20.235,-23.059,-16.941
-21.804,-20.549,-17.725
-22.275,-14.902,-20.235
-22.745,-11.137,-21.647
-26.667,-5.176,-23.529
-29.647,-1.098,-22.431
-34.824,0,-20.863
-33.725,-2.824,-17.569
-30.275,-5.176,-15.529
-20.078,-9.412,-14.745
-19.608,-9.255,-15.216
-10.039,-11.294,-6.275
12.235,-17.255,-1.412
73.725,-30.588,13.647
0.784,-22.431,-4.549
-40,-18.51,-0.784
-7.216,-12.863,1.255
0.471,-15.843,1.255
-16,-6.431,-1.725
-10.51,1.255,-14.118
-9.569,-4.549,-12.549
-6.118,-9.882,-5.804
-2.039,-15.686,-6.431
-3.922,-12.078,-5.176
-2.039,-10.824,-6.118
0.314,-10.51,-4.863
0.784,-9.412,-4.235
0.471,-8.471,-3.294
0,-8,-3.294
-1.412,-8.627,-2.824
-2.353,-9.569,-3.608
-2.196,-10.196,-4.235
-0.627,-10.039,-3.922
0.157,-10.196,-3.922
0.784,-9.412,-2.98
0.941,-9.412,-2.824
1.725,-9.882,-3.137
1.255,-9.569,-3.765
0.314,-9.725,-3.137
-0.627,-8.784,-3.608
-0.471,-8.784,-3.765
-0.157,-9.725,-3.137
0.784,-9.255,-3.765
0.157,-8.471,-3.765
0.314,-9.098,-3.137
0.314,-8.941,-3.608
0.314,-9.098,-3.765
0.314,-9.098,-3.765
0.941,-9.412,-3.765
0.627,-9.569,-3.137
0.314,-9.255,-3.765
0.157,-9.098,-3.765
-0.157,-8.941,-4.078
-0.471,-8.784,-3.765
-0.314,-9.255,-3.765
-1.255,-9.098,-3.765
-1.255,-9.255,-3.451
-1.255,-8.941,-3.294
-1.725,-8.941,-3.608
-2.196,-9.255,-2.824
-1.569,-9.412,-2.353
-0.471,-9.725,-2.353
0,-10.824,-2.196
0.157,-11.294,-2.51
-0.157,-12.078,-3.608
-0.314,-12.078,-3.294
-0.314,-11.922,-3.765
-1.255,-11.922,-3.922
-1.098,-13.02,-2.824
-0.784,-13.333,-3.294
-0.157,-13.176,-4.392
0,-14.588,-3.922
0.157,-15.216,-3.294
-0.471,-16.784,-2.196
0,-18.039,-0.627
-0.784,-19.137,-1.098
0.314,-20.392,0
2.196,-20.235,-1.412
3.451,-21.333,1.412
4.863,-21.961,0.627
4.706,-22.275,-2.039
3.922,-22.588,-1.412
2.039,-22.118,-4.078
5.333,-20.549,-8.157
11.922,-20.549,-8.627
10.667,-20.549,-5.333
3.922,-17.569,-4.235
-0.471,-16,-6.588
-4.235,-15.216,-7.529
-5.176,-12.863,-10.196
-3.765,-9.725,-9.255
5.02,-10.039,-4.549
6.745,-10.98,-1.882
11.765,-10.039,0.627
12.235,-8.627,1.569
8.471,-4.863,1.882
3.922,-3.765,1.569
2.824,-3.137,1.255
2.98,-2.98,1.412
2.98,-2.98,1.412
2.824,-4.392,1.098
2.667,-4.392,1.098
2.353,-4.549,1.098
1.725,-4.863,0.627
1.569,-5.02,0.471
1.882,-5.333,0
2.196,-5.49,-0.157
2.51,-6.431,-0.627
2.039,-6.902,-1.255
1.569,-8.157,-2.196
1.412,-8.941,-2.51
1.098,-9.882,-3.765
0.784,-11.294,-5.02
0.157,-12.392,-5.647
-0.627,-13.961,-7.216
-0.784,-14.745,-8
-1.412,-16.627,-8.314
-2.196,-17.882,-8.784
-5.647,-20.078,-10.51
-12.235,-21.333,-13.176
-15.529,-22.118,-14.588
-18.353,-22.902,-16.314
-18.98,-22.745,-16.941
-20.392,-21.333,-17.255
-20.706,-19.922,-16.784
-21.49,-15.843,-16.627
-21.647,-13.02,-17.098
-22.118,-7.843,-19.608
-28.392,-4.078,-21.176
-31.059,-1.882,-21.176
-32.157,-2.039,-18.039
-30.275,-4.392,-15.843
-24.471,-8.784,-14.118
-23.216,-7.529,-12.863
-7.686,-12.863,-6.431
42.824,-25.569,4.235
61.49,-29.49,10.51
-15.529,-21.02,-2.667
-37.49,-16,-0.471
-2.824,-13.02,4.078
-1.255,-14.745,3.294
-10.196,-3.608,-4.706
-5.02,-0.784,-9.882
-5.647,-4.863,-10.824
-1.725,-11.765,-7.529
-2.667,-14.745,-3.294
-4.706,-11.922,-4.706
-4.235,-10.98,-5.333
-0.941,-10.824,-4.863
-0.157,-10.353,-4.706
1.569,-8.471,-3.294
0.627,-7.843,-3.294
-0.471,-8.471,-3.137
-1.725,-9.569,-2.824
-1.098,-10.196,-3.451
-0.157,-10.51,-3.451
1.098,-10.667,-3.294
1.569,-9.255,-3.765
2.353,-9.882,-2.824
1.569,-9.255,-3.137
0.314,-8.941,-3.608
-0.157,-8.941,-3.294
-0.157,-8.314,-3.608
-0.471,-8.627,-3.765
-0.471,-9.412,-3.137
-0.157,-9.255,-3.608
-0.784,-9.569,-2.98
-0.627,-9.255,-3.765
-0.784,-10.039,-2.667
-0.314,-9.882,-4.078
-0.314,-10.039,-3.922
0,-10.039,-4.078
0,-9.569,-4.392
0,-9.412,-4.392
-0.157,-9.725,-3.765
-0.627,-9.725,-3.451
-1.255,-9.882,-3.608
-1.098,-9.882,-3.294
-1.569,-9.725,-4.235
-2.196,-9.882,-3.765
-2.039,-10.039,-2.98
-1.412,-9.882,-2.667
-1.255,-9.255,-3.137
-0.784,-9.725,-2.196
0,-9.569,-2.353
0.157,-9.882,-2.196
0.157,-10.353,-2.039
0.157,-11.137,-3.294
-0.471,-11.608,-3.765
-0.784,-12.078,-3.451
-1.255,-11.608,-3.922
-2.353,-11.922,-3.922
-1.882,-13.176,-2.667
-1.725,-13.647,-2.824
-1.569,-14.431,-2.824
-1.255,-15.059,-2.51
-1.098,-16.627,-1.569
0,-18.039,-0.314
-0.314,-20.078,-1.882
1.255,-21.961,0.471
2.98,-20.078,-2.824
5.804,-22.745,2.196
8,-22.902,0.471
4.392,-22.902,-0.157
1.255,-24.314,2.667
5.176,-21.333,-8.157
8.941,-20.235,-10.824
12.706,-20.392,-9.255
10.353,-18.98,-6.275
7.529,-17.725,-6.275
-3.922,-17.255,-8.941
-7.216,-15.843,-9.725
-4.706,-10.667,-10.039
-1.882,-9.255,-6.745
3.922,-10.039,-1.725
7.373,-10.667,-0.471
11.294,-9.255,2.039
10.196,-5.333,2.51
7.686,-4.078,2.667
4.078,-3.451,2.039
2.98,-3.137,2.353
3.451,-3.137,2.667
3.294,-3.922,2.667
2.98,-5.02,3.137
2.353,-5.49,2.98
2.196,-5.804,2.824
1.569,-6.275,2.196
1.725,-6.588,2.039
1.725,-7.216,1.569
1.725,-7.373,0.941
1.098,-8.471,0.157
0.784,-9.255,-0.314
0.314,-10.51,-1.412
-0.157,-12.078,-2.353
-0.314,-12.549,-2.98
-1.255,-13.647,-3.922
-1.569,-14.431,-4.235
-2.51,-15.843,-5.176
-2.98,-16.627,-5.647
-4.235,-18.196,-7.059
-9.098,-19.765,-9.098
-13.02,-20.392,-10.51
-18.353,-21.176,-14.745
-19.922,-21.49,-15.686
-21.176,-21.804,-17.412
-22.275,-21.02,-17.882
-24.471,-18.039,-18.353
-24.627,-16.157,-18.98
-23.529,-10.353,-20.392
-24.627,-5.176,-22.275
-27.294,-3.608,-22.902
-30.275,-1.412,-22.275
-29.176,-2.353,-21.02
-26.98,-5.804,-19.451
-24,-5.804,-17.569
-14.431,-8.784,-17.098
0.627,-15.373,-4.235
52.706,-27.608,5.02
1.098,-22.275,-7.529
-26.824,-18.353,-2.51
-8.157,-13.176,3.137
0.784,-13.49,5.176
-6.902,-8,-0.627
-4.706,-2.51,-4.863
-4.392,-1.098,-10.353
-3.765,-7.843,-11.137
-2.353,-12.235,-7.686
-5.02,-14.588,-3.294
-4.706,-12.863,-4.549
-2.824,-12.235,-4.706
-2.039,-11.451,-3.765
0,-9.098,-4.078
0.627,-8.471,-2.353
0.941,-7.686,-3.294
-1.098,-8.627,-3.294
-1.412,-9.412,-3.922
-1.412,-10.667,-3.451
-0.314,-10.824,-3.294
1.569,-9.882,-3.608
1.412,-9.725,-2.98
1.569,-8.784,-3.608
0,-9.569,-3.922
-0.471,-9.412,-3.137
-0.784,-8.314,-3.451
-0.627,-8.627,-3.294
-0.314,-9.882,-3.608
-0.314,-9.725,-3.608
0.157,-9.412,-4.078
-0.314,-9.098,-3.922
0.314,-9.412,-3.294
0,-9.569,-3.922
0.157,-9.569,-3.451
0,-9.255,-4.863
-0.157,-9.255,-5.02
0,-9.725,-3.608
0.471,-9.882,-3.765
0,-9.255,-4.078
0.157,-9.412,-3.765
0,-9.725,-3.922
-0.471,-9.882,-4.235
-0.941,-9.569,-4.235
-1.255,-9.255,-4.078
-1.255,-9.098,-4.392
-1.255,-9.098,-3.765
-1.569,-9.255,-3.294
-0.941,-9.725,-2.51
-0.941,-9.882,-1.882
-0.314,-10.353,-1.098
0.627,-10.51,-1.882
0.471,-10.98,-2.353
0.784,-12.392,-2.667
0.784,-12.392,-3.137
-0.157,-12.392,-3.765
-0.627,-12.706,-2.824
-1.098,-12.706,-2.51
-1.255,-13.49,-1.569
-0.941,-13.804,-1.725
-1.569,-14.118,-1.725
-1.255,-14.902,-1.255
0.314,-17.725,-0.157
-0.784,-17.882,-1.882
1.412,-21.176,2.824
-0.471,-18.667,-0.627
0.314,-19.922,3.137
6.275,-20.392,0.471
5.647,-20.549,0
3.137,-22.588,0.157
3.608,-22.588,-4.392
11.765,-22.275,-10.51
12.549,-22.431,-6.431
6.588,-21.02,-3.451
2.98,-18.824,-4.392
1.255,-18.51,-6.588
-4.549,-16.627,-6.588
-4.078,-16,-6.902
0.627,-9.725,-9.412
2.51,-8.157,-9.569
4.392,-10.98,-3.137
10.353,-10.51,-1.412
10.98,-8.314,-0.784
8.784,-5.02,0.314
6.588,-4.706,0.941
2.824,-3.294,0.314
1.882,-2.667,0.314
2.51,-2.353,0.157
2.667,-2.824,0
3.137,-3.451,0.314
3.608,-3.765,0.314
3.451,-3.451,0.314
2.51,-3.922,0.314
2.196,-4.549,0.157
2.196,-4.863,-0.471
2.196,-5.02,-0.784
2.039,-5.961,-1.882
2.039,-7.216,-2.824
1.725,-7.843,-3.294
1.725,-8.784,-4.235
1.882,-9.255,-5.02
2.039,-10.51,-5.961
1.882,-12.078,-6.588
0.157,-14.745,-8.314
-0.314,-15.686,-9.255
-1.412,-17.412,-10.196
-3.765,-19.765,-11.922
-5.647,-20.706,-13.49
-10.667,-22.588,-15.373
-14.902,-23.529,-15.216
-19.765,-24.157,-15.843
-20.706,-24.157,-17.098
-21.804,-21.961,-18.196
-22.118,-17.725,-17.569
-21.49,-14.745,-17.725
-21.49,-9.725,-19.451
-23.216,-7.686,-20.863
-30.275,-2.667,-22.118
-32.627,-0.471,-21.49
-32.784,-2.824,-16.627
-29.961,-5.961,-14.431
-23.686,-8.157,-11.608
-19.451,-10.353,-12.392
-14.902,-10.353,-6.745
20.235,-18.98,5.647
41.882,-21.333,8
36.863,-20.078,2.667
2.039,-16,-2.353
-27.608,-15.373,-5.333
-5.176,-17.412,-3.137
-9.255,-16.941,-2.039
-4.549,-2.353,-12.863
-3.608,-1.412,-11.922
-1.255,-8.471,-3.765
-1.255,-11.137,-2.51
-4.392,-11.137,-3.451
-4.706,-11.294,-4.706
-3.294,-11.922,-4.863
-0.157,-10.98,-3.137
-0.314,-10.353,-2.196
-1.255,-9.412,-2.039
-2.196,-9.255,-1.725
-2.51,-8.941,-2.039
-3.294,-9.569,-1.412
-1.098,-10.196,-3.608
1.255,-10.353,-3.451
1.098,-10.353,-2.98
1.412,-9.412,-3.765
1.255,-9.569,-3.922
0.314,-8.941,-4.235
0,-8.157,-4.549
-0.157,-8.471,-4.078
-0.314,-8.157,-3.922
0.314,-9.098,-3.922
0.157,-9.255,-3.765
-0.314,-8.941,-3.451
0,-9.098,-3.137
-0.157,-9.098,-3.294
0.314,-9.412,-3.294
0.471,-9.569,-3.294
0,-9.098,-3.451
0,-8.784,-3.294
0.314,-8.941,-4.078
0.314,-8.941,-4.392
0.157,-8.941,-4.078
0.784,-9.255,-4.235
0.627,-9.569,-3.922
-0.314,-9.725,-4.235
0,-9.725,-4.078
0,-8.941,-4.549
0.157,-9.255,-3.137
0.314,-9.725,-3.451
0.157,-9.569,-3.765
0.784,-10.039,-3.294
1.255,-10.667,-3.137
0.941,-11.294,-3.608
0.941,-12.706,-3.137
1.098,-13.49,-3.294
-0.471,-12.706,-3.922
-1.569,-12.549,-2.51
-1.882,-12.706,-2.039
-2.196,-13.333,-2.353
-2.824,-13.647,-2.667
-2.196,-14.745,-2.039
-2.353,-14.745,-2.667
-1.569,-16.941,-0.784
0.314,-18.824,-0.627
-0.314,-19.451,-1.412
3.608,-22.118,0.941
4.235,-20.706,-1.882
2.667,-20.706,1.412
5.804,-21.49,1.882
5.961,-21.02,-1.412
4.706,-21.176,-1.725
0.784,-22.275,-2.824
8.784,-21.333,-10.98
11.137,-21.804,-8.784
7.059,-20.078,-3.294
4.706,-18.51,-3.451
0.314,-17.725,-7.843
-3.137,-16.627,-8.157
-3.765,-14.431,-10.824
4.392,-9.569,-8
6.118,-10.196,-5.49
8.941,-12.078,-0.471
11.137,-11.765,0.941
11.294,-7.686,1.882
9.412,-5.961,2.039
4.706,-4.235,1.725
3.451,-3.765,1.569
3.765,-2.98,1.098
3.922,-3.608,1.412
3.765,-4.235,1.412
3.451,-4.549,1.412
3.294,-4.863,1.569
2.196,-4.863,1.412
1.569,-5.176,0.784
1.412,-5.804,0.784
1.725,-5.961,-0.157
1.725,-6.588,-0.471
1.725,-7.529,-1.255
1.725,-8.157,-2.039
1.412,-9.412,-3.451
1.098,-10.039,-4.078
0.627,-11.137,-5.333
0.157,-12.078,-6.118
-0.471,-13.804,-7.686
-0.314,-15.216,-9.569
-0.627,-16.314,-9.882
-2.353,-18.824,-11.137
-4.235,-19.765,-12.392
-9.098,-21.49,-15.373
-12.078,-22.431,-16.314
-18.667,-24.627,-18.039
-19.922,-24.784,-19.294
-21.647,-23.216,-21.176
-21.961,-19.137,-20.706
-22.118,-16.157,-20.706
-22.745,-9.255,-22.275
-23.529,-6.118,-24
-28.706,-1.725,-26.51
-30.588,0.627,-26.353
-32.471,0.157,-21.333
-28.235,-6.275,-17.098
-24.784,-7.216,-16
-20.078,-8.784,-15.843
-15.529,-9.725,-7.843
24.941,-23.373,10.353
56.314,-28.235,8.627
22.431,-20.392,-2.667
-21.333,-18.039,-1.725
-18.667,-13.961,0.314
-2.98,-18.51,2.824
-12.392,-14.118,3.294
-2.196,1.725,-11.451
1.569,0.627,-12.706
-0.784,-7.529,-8
-2.039,-13.333,-6.118
-5.961,-15.373,-3.608
-3.451,-10.353,-6.745
-1.882,-10.667,-5.333
2.667,-9.882,-5.961
2.039,-8.627,-3.765
-0.784,-7.843,-2.196
-1.882,-8.471,-2.51
-3.451,-9.882,-2.039
-3.451,-10.039,-2.824
-0.784,-10.196,-3.451
0.471,-10.98,-2.667
1.255,-11.137,-3.608
0.627,-10.51,-3.765
0.314,-9.882,-3.608
-0.471,-8.157,-3.765
-0.314,-8.471,-3.294
-0.314,-8.784,-3.765
0.314,-9.255,-3.765
1.098,-9.725,-3.451
0.941,-9.098,-4.235
1.098,-9.569,-3.765
1.725,-9.882,-3.765
1.412,-9.882,-4.392
1.412,-9.725,-4.235
1.098,-9.725,-4.392
1.098,-9.882,-2.98
-0.157,-9.569,-3.608
0.314,-9.725,-2.667
0.314,-8.941,-3.451
0.314,-8.941,-3.137
0,-9.255,-3.608
-0.471,-9.412,-3.294
-1.882,-8.941,-3.922
-0.941,-8.941,-3.451
-1.098,-8.471,-3.608
-1.412,-8.157,-3.451
-1.569,-8.157,-3.765
-1.098,-8.627,-3.451
-1.569,-8.627,-3.765
-1.569,-9.725,-2.51
-0.941,-10.196,-2.667
-0.314,-10.824,-3.137
0.314,-11.922,-3.137
-0.471,-12.078,-3.451
-1.569,-11.451,-3.451
-1.569,-11.922,-2.824
-1.569,-12.078,-2.353
-1.412,-12.549,-2.51
-1.412,-13.647,-2.196
-1.569,-14.431,-3.137
-1.412,-15.373,-2.667
-0.314,-17.412,-0.157
-0.314,-18.196,-0.627
-0.941,-20.549,1.098
2.196,-21.647,2.353
0.471,-18.98,-0.314
1.725,-20.392,2.98
7.059,-21.176,0.471
5.961,-20.549,-3.608
5.961,-20.706,-5.02
1.412,-22.902,-2.667
1.412,-21.961,-5.647
4.078,-21.333,-4.392
3.137,-20.863,-3.451
1.882,-18.98,-7.529
-0.627,-17.412,-8.314
-1.569,-16.784,-7.373
3.294,-10.667,-11.294
4.863,-8.627,-10.039
2.196,-10.353,-3.608
5.333,-11.294,-1.098
9.255,-9.255,0
8.627,-6.588,0.471
6.902,-4.078,0.784
4.078,-2.98,0.627
3.451,-2.51,0.471
3.608,-2.667,0.784
4.078,-3.294,0.941
4.078,-3.922,1.255
3.765,-4.078,1.255
2.98,-4.078,1.098
1.725,-4.549,0.784
1.569,-4.863,0.784
1.569,-5.176,0.314
1.569,-5.804,-0.157
1.725,-6.431,-0.627
1.725,-6.902,-0.941
1.725,-8.314,-2.039
1.412,-8.941,-2.98
0.627,-10.039,-3.608
0.157,-10.98,-4.392
-0.157,-11.765,-5.176
-0.471,-13.961,-6.275
-0.471,-15.059,-7.059
-1.255,-17.255,-7.843
